Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Loyal (gdnp),High_Spender,Positive_Review
2757,69,Female,Accessories,23,L,Winter,3,Free Shipping,No,41,PayPal,Monthly,No,Low spender,Negative Review
2758,39,Female,Accessories,98,XL,Fall,4,Next Day Air,No,11,Venmo,Monthly,No,High spender,Positive Review
2759,32,Female,Clothing,36,M,Summer,3,Standard,No,8,Bank Transfer,Unknown_Frequency,Yes,Low spender,Negative Review
2760,68,Female,Footwear,59,M,Summer,3,Free Shipping,No,42,Cash,Every 3 Months,No,High spender,Negative Review
2761,41,Female,Clothing,82,S,Fall,5,Next Day Air,No,41,Credit Card,Bi-Weekly,No,High spender,Positive Review
2762,31,Female,Footwear,82,M,Fall,3,Next Day Air,No,3,Credit Card,Every 3 Months,No,High spender,Negative Review
2763,58,Female,Clothing,41,M,Fall,3,Store Pickup,No,10,Debit Card,Every 3 Months,No,Low spender,Negative Review
2764,28,Female,Other,52,M,Fall,3,2-Day Shipping,No,35,Venmo,Quarterly,No,Low spender,Negative Review
2765,69,Female,Other,41,XL,Spring,2,Next Day Air,No,2,Debit Card,Weekly,Yes,Low spender,Negative Review
2766,64,Female,Accessories,70,M,Summer,4,2-Day Shipping,No,24,Credit Card,Quarterly,No,High spender,Positive Review
2767,66,Unknown_Gender,Clothing,91,M,Winter,2,Standard,No,47,Credit Card,Monthly,No,High spender,Negative Review
2768,31,Female,Clothing,95,M,Spring,4,Free Shipping,No,31,Cash,Monthly,No,High spender,Positive Review
2769,55,Female,Clothing,25,M,Spring,3,2-Day Shipping,No,28,PayPal,Bi-Weekly,No,Low spender,Negative Review
2770,32,Unknown_Gender,Clothing,89,L,Fall,3,Standard,No,13,Cash,Unknown_Frequency,Yes,High spender,Negative Review
2771,69,Female,Footwear,36,S,Fall,3,Express,No,22,Bank Transfer,Quarterly,No,Low spender,Negative Review
2772,58,Female,Outerwear,52,S,Summer,3,2-Day Shipping,No,12,Bank Transfer,Fortnightly,Yes,Low spender,Negative Review
2773,69,Female,Accessories,94,L,Spring,3,Store Pickup,No,10,Bank Transfer,Every 3 Months,No,High spender,Negative Review
2774,39,Female,Clothing,98,S,Spring,4,Express,No,45,Bank Transfer,Quarterly,No,High spender,Positive Review
2775,69,Female,Footwear,40,L,Fall,4,Standard,No,42,Credit Card,Quarterly,No,Low spender,Positive Review
2776,37,Female,Clothing,25,L,Fall,3,Free Shipping,No,16,Debit Card,Weekly,Yes,Low spender,Negative Review
2777,46,Female,Accessories,62,L,Fall,2,Free Shipping,No,6,Bank Transfer,Annually,No,High spender,Negative Review
2778,52,Female,Other,24,M,Fall,4,Standard,No,28,Credit Card,Every 3 Months,No,Low spender,Positive Review
2779,69,Female,Accessories,57,L,Spring,3,Standard,No,24,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
2780,61,Female,Accessories,66,L,Winter,4,Express,No,14,Credit Card,Fortnightly,Yes,High spender,Positive Review
2781,69,Female,Footwear,70,M,Winter,4,Next Day Air,No,29,PayPal,Fortnightly,Yes,High spender,Positive Review
2782,65,Unknown_Gender,Footwear,39,M,Spring,4,Standard,No,33,PayPal,Weekly,Yes,Low spender,Positive Review
2783,41,Female,Other,36,S,Spring,3,Free Shipping,No,30,PayPal,Annually,No,Low spender,Negative Review
2784,69,Female,Clothing,36,M,Spring,4,Next Day Air,No,26,Credit Card,Quarterly,No,Low spender,Positive Review
2785,33,Unknown_Gender,Clothing,70,M,Winter,3,Express,No,12,PayPal,Every 3 Months,No,High spender,Negative Review
2786,53,Female,Clothing,80,S,Summer,3,Next Day Air,No,13,Bank Transfer,Unknown_Frequency,Yes,High spender,Negative Review
2787,69,Female,Accessories,36,M,Spring,3,Next Day Air,No,41,Debit Card,Every 3 Months,No,Low spender,Negative Review
2788,36,Female,Footwear,79,XL,Spring,3,Next Day Air,No,4,Venmo,Fortnightly,Yes,High spender,Negative Review
2789,56,Female,Footwear,92,M,Summer,3,Free Shipping,No,2,Credit Card,Annually,No,High spender,Negative Review
2790,69,Female,Clothing,85,L,Fall,3,Express,No,28,Credit Card,Bi-Weekly,No,High spender,Negative Review
2791,69,Female,Clothing,36,M,Spring,3,Free Shipping,No,24,Debit Card,Annually,No,Low spender,Negative Review
2792,43,Unknown_Gender,Accessories,60,M,Fall,2,Express,No,14,Venmo,Fortnightly,Yes,High spender,Negative Review
2793,54,Female,Clothing,44,L,Winter,3,Express,No,11,Credit Card,Weekly,Yes,Low spender,Negative Review
2794,37,Female,Footwear,57,M,Spring,3,Standard,No,27,Debit Card,Bi-Weekly,No,High spender,Negative Review
2795,69,Female,Outerwear,24,M,Fall,3,Standard,No,7,Cash,Fortnightly,Yes,Low spender,Negative Review
2796,69,Female,Accessories,35,M,Winter,3,Store Pickup,No,49,PayPal,Annually,No,Low spender,Negative Review
2797,55,Female,Outerwear,73,M,Winter,3,Store Pickup,No,21,Cash,Annually,No,High spender,Negative Review
2798,69,Female,Accessories,42,M,Winter,3,Express,No,10,Venmo,Every 3 Months,No,Low spender,Negative Review
2799,52,Female,Clothing,20,XL,Winter,4,Store Pickup,No,37,PayPal,Weekly,Yes,Low spender,Positive Review
2800,23,Female,Clothing,36,L,Spring,3,Free Shipping,No,9,Bank Transfer,Every 3 Months,No,Low spender,Negative Review
2801,69,Female,Clothing,76,L,Fall,3,Free Shipping,No,14,Cash,Unknown_Frequency,Yes,High spender,Negative Review
2802,69,Female,Clothing,56,M,Winter,2,Express,No,30,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
2803,22,Unknown_Gender,Outerwear,100,L,Fall,3,Store Pickup,No,42,Credit Card,Fortnightly,Yes,High spender,Negative Review
2804,69,Unknown_Gender,Clothing,44,M,Winter,3,Free Shipping,No,31,Bank Transfer,Monthly,No,Low spender,Negative Review
2805,65,Female,Clothing,76,M,Spring,2,Standard,No,48,Bank Transfer,Every 3 Months,No,High spender,Negative Review
2806,18,Female,Accessories,97,S,Fall,4,Standard,No,48,Cash,Quarterly,No,High spender,Positive Review
2807,45,Female,Other,36,L,Spring,3,Standard,No,50,Credit Card,Annually,No,Low spender,Negative Review
2808,56,Female,Clothing,100,M,Spring,4,2-Day Shipping,No,10,Debit Card,Fortnightly,Yes,High spender,Positive Review
2809,49,Female,Clothing,62,M,Spring,3,Free Shipping,No,45,PayPal,Every 3 Months,No,High spender,Negative Review
2810,66,Female,Clothing,36,XL,Summer,3,Standard,No,27,Debit Card,Quarterly,No,Low spender,Negative Review
2811,27,Female,Clothing,36,M,Summer,3,Standard,No,10,Debit Card,Fortnightly,Yes,Low spender,Negative Review
2812,69,Female,Outerwear,89,M,Fall,3,Store Pickup,No,19,Credit Card,Quarterly,No,High spender,Negative Review
2813,66,Female,Clothing,91,XL,Fall,3,Store Pickup,No,1,Credit Card,Every 3 Months,No,High spender,Negative Review
2814,69,Female,Clothing,50,S,Summer,3,2-Day Shipping,No,39,Debit Card,Quarterly,No,Low spender,Negative Review
2815,31,Female,Clothing,32,L,Winter,3,Standard,No,14,Bank Transfer,Monthly,No,Low spender,Negative Review
2816,33,Unknown_Gender,Clothing,67,L,Fall,3,Free Shipping,No,40,Venmo,Every 3 Months,No,High spender,Negative Review
2817,43,Female,Other,28,M,Spring,3,Free Shipping,No,45,Venmo,Weekly,Yes,Low spender,Negative Review
2818,25,Female,Accessories,65,XL,Winter,3,Standard,No,6,Venmo,Weekly,Yes,High spender,Negative Review
2819,46,Female,Clothing,73,M,Fall,4,Next Day Air,No,12,Debit Card,Unknown_Frequency,Yes,High spender,Positive Review
2820,69,Female,Clothing,27,L,Spring,3,Free Shipping,No,19,Cash,Monthly,No,Low spender,Negative Review
2821,26,Female,Accessories,89,L,Summer,3,Free Shipping,No,5,Cash,Bi-Weekly,No,High spender,Negative Review
2822,69,Female,Footwear,36,L,Summer,4,Standard,No,37,Venmo,Monthly,No,Low spender,Positive Review
2823,61,Female,Clothing,37,S,Fall,4,Standard,No,33,PayPal,Quarterly,No,Low spender,Positive Review
2824,69,Female,Clothing,63,M,Summer,4,Standard,No,47,Debit Card,Bi-Weekly,No,High spender,Positive Review
2825,39,Female,Accessories,90,M,Fall,4,Free Shipping,No,49,Debit Card,Quarterly,No,High spender,Positive Review
2826,69,Female,Accessories,62,M,Winter,3,2-Day Shipping,No,28,Bank Transfer,Annually,No,High spender,Negative Review
2827,32,Unknown_Gender,Accessories,36,L,Fall,3,Express,No,23,Venmo,Annually,No,Low spender,Negative Review
2828,20,Female,Clothing,96,M,Fall,3,Next Day Air,No,11,Bank Transfer,Bi-Weekly,No,High spender,Negative Review
2829,25,Female,Accessories,83,L,Fall,3,Standard,No,33,PayPal,Quarterly,No,High spender,Negative Review
2830,56,Female,Accessories,67,XL,Fall,3,Next Day Air,No,47,Cash,Weekly,Yes,High spender,Negative Review
2831,63,Female,Clothing,90,L,Spring,2,Store Pickup,No,13,Venmo,Every 3 Months,No,High spender,Negative Review
2832,69,Female,Other,53,L,Winter,5,Express,No,4,Credit Card,Weekly,Yes,Low spender,Positive Review
2833,29,Female,Accessories,36,M,Summer,3,Standard,No,40,PayPal,Quarterly,No,Low spender,Negative Review
2834,43,Female,Clothing,36,M,Fall,3,Free Shipping,No,19,Cash,Monthly,No,Low spender,Negative Review
2835,69,Unknown_Gender,Other,36,M,Fall,2,2-Day Shipping,No,17,Credit Card,Weekly,Yes,Low spender,Negative Review
2836,33,Female,Clothing,84,S,Winter,4,Free Shipping,No,7,Venmo,Annually,No,High spender,Positive Review
2837,51,Unknown_Gender,Clothing,50,M,Winter,3,2-Day Shipping,No,21,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
2838,65,Female,Footwear,36,M,Summer,4,Express,No,44,PayPal,Weekly,Yes,Low spender,Positive Review
2839,51,Female,Outerwear,50,M,Fall,3,Free Shipping,No,2,Bank Transfer,Weekly,Yes,Low spender,Negative Review
2840,69,Female,Accessories,80,L,Summer,2,Store Pickup,No,30,Bank Transfer,Monthly,No,High spender,Negative Review
2841,40,Female,Clothing,36,L,Spring,3,Store Pickup,No,41,Cash,Annually,No,Low spender,Negative Review
2842,69,Female,Clothing,33,XL,Winter,3,2-Day Shipping,No,31,Cash,Weekly,Yes,Low spender,Negative Review
2843,28,Unknown_Gender,Outerwear,36,L,Fall,3,Standard,No,48,Debit Card,Quarterly,No,Low spender,Negative Review
2844,51,Unknown_Gender,Clothing,26,M,Summer,3,Store Pickup,No,41,Venmo,Weekly,Yes,Low spender,Negative Review
2845,32,Female,Other,79,M,Summer,4,Standard,No,42,Venmo,Annually,No,High spender,Positive Review
2846,26,Female,Accessories,77,L,Summer,4,Express,No,39,Debit Card,Unknown_Frequency,Yes,High spender,Positive Review
2847,50,Female,Clothing,36,XL,Fall,2,Next Day Air,No,15,PayPal,Bi-Weekly,No,Low spender,Negative Review
2848,68,Female,Accessories,21,L,Winter,2,Free Shipping,No,3,PayPal,Every 3 Months,No,Low spender,Negative Review
2849,33,Female,Footwear,72,L,Fall,4,Store Pickup,No,28,Bank Transfer,Quarterly,No,High spender,Positive Review
2850,56,Unknown_Gender,Other,36,M,Spring,4,Express,No,27,PayPal,Unknown_Frequency,Yes,Low spender,Positive Review
2851,69,Female,Clothing,36,M,Spring,3,Store Pickup,No,36,Debit Card,Annually,No,Low spender,Negative Review
2852,58,Female,Clothing,73,L,Summer,3,Store Pickup,No,42,Debit Card,Monthly,No,High spender,Negative Review
2853,40,Female,Accessories,71,M,Spring,3,Store Pickup,No,30,Venmo,Unknown_Frequency,Yes,High spender,Negative Review
2854,37,Female,Other,48,M,Winter,3,Next Day Air,No,9,PayPal,Weekly,Yes,Low spender,Negative Review
2855,36,Female,Footwear,28,M,Fall,3,Store Pickup,No,25,Venmo,Monthly,No,Low spender,Negative Review
2856,69,Female,Footwear,95,S,Winter,3,2-Day Shipping,No,33,PayPal,Quarterly,No,High spender,Negative Review
2857,65,Female,Outerwear,48,M,Winter,3,2-Day Shipping,No,31,Credit Card,Monthly,No,Low spender,Negative Review
2858,44,Female,Clothing,93,S,Spring,3,Next Day Air,No,35,Debit Card,Unknown_Frequency,Yes,High spender,Negative Review
2859,34,Female,Clothing,87,L,Summer,3,2-Day Shipping,No,46,Bank Transfer,Monthly,No,High spender,Negative Review
2860,31,Female,Clothing,32,L,Fall,3,Express,No,29,Bank Transfer,Annually,No,Low spender,Negative Review
2861,28,Female,Clothing,38,M,Spring,3,Next Day Air,No,49,Bank Transfer,Weekly,Yes,Low spender,Negative Review
2862,66,Female,Outerwear,36,M,Fall,3,Free Shipping,No,27,Credit Card,Monthly,No,Low spender,Negative Review
2863,68,Female,Outerwear,75,S,Summer,4,Store Pickup,No,5,Bank Transfer,Every 3 Months,No,High spender,Positive Review
2864,37,Female,Clothing,56,M,Fall,3,2-Day Shipping,No,18,Venmo,Unknown_Frequency,Yes,High spender,Negative Review
2865,58,Female,Clothing,43,S,Fall,3,Store Pickup,No,31,Venmo,Weekly,Yes,Low spender,Negative Review
2866,69,Female,Clothing,97,M,Fall,3,Free Shipping,No,27,Cash,Fortnightly,Yes,High spender,Negative Review
2867,54,Female,Clothing,75,S,Summer,3,Free Shipping,No,19,Cash,Annually,No,High spender,Negative Review
2868,69,Female,Footwear,55,L,Summer,4,Next Day Air,No,33,Cash,Fortnightly,Yes,Low spender,Positive Review
2869,45,Female,Accessories,36,M,Winter,2,Next Day Air,No,42,PayPal,Every 3 Months,No,Low spender,Negative Review
2870,69,Female,Clothing,58,M,Summer,4,Standard,No,16,Bank Transfer,Weekly,Yes,High spender,Positive Review
2871,47,Female,Accessories,34,M,Winter,4,Free Shipping,No,49,Debit Card,Every 3 Months,No,Low spender,Positive Review
2872,46,Female,Clothing,43,S,Summer,2,2-Day Shipping,No,40,Venmo,Bi-Weekly,No,Low spender,Negative Review
2873,63,Female,Accessories,48,L,Fall,2,Next Day Air,No,5,Cash,Annually,No,Low spender,Negative Review
2874,69,Female,Other,40,M,Spring,3,Free Shipping,No,8,Bank Transfer,Monthly,No,Low spender,Negative Review
2875,36,Female,Clothing,29,L,Summer,3,Standard,No,2,Debit Card,Annually,No,Low spender,Negative Review
2876,24,Female,Clothing,81,M,Fall,2,Free Shipping,No,14,Debit Card,Weekly,Yes,High spender,Negative Review
2877,65,Female,Clothing,84,M,Spring,3,2-Day Shipping,No,5,Bank Transfer,Fortnightly,Yes,High spender,Negative Review
2878,32,Female,Clothing,46,M,Summer,3,Standard,No,34,Venmo,Monthly,No,Low spender,Negative Review
2879,63,Female,Clothing,86,L,Summer,4,Next Day Air,No,13,Bank Transfer,Annually,No,High spender,Positive Review
2880,62,Female,Clothing,57,XL,Winter,3,Free Shipping,No,31,Venmo,Annually,No,High spender,Negative Review
2881,69,Female,Clothing,36,L,Winter,4,Store Pickup,No,43,PayPal,Unknown_Frequency,Yes,Low spender,Positive Review
2882,38,Female,Accessories,90,M,Winter,4,Free Shipping,No,6,Bank Transfer,Annually,No,High spender,Positive Review
2883,59,Female,Clothing,51,L,Winter,2,Store Pickup,No,23,Credit Card,Bi-Weekly,No,Low spender,Negative Review
2884,69,Unknown_Gender,Clothing,48,XL,Spring,3,Standard,No,10,PayPal,Weekly,Yes,Low spender,Negative Review
2885,55,Female,Footwear,50,M,Summer,3,2-Day Shipping,No,47,Credit Card,Unknown_Frequency,Yes,Low spender,Negative Review
2886,69,Female,Accessories,82,M,Summer,3,Next Day Air,No,14,Credit Card,Bi-Weekly,No,High spender,Negative Review
2887,42,Female,Accessories,36,L,Spring,4,Free Shipping,No,29,PayPal,Unknown_Frequency,Yes,Low spender,Positive Review
2888,23,Female,Footwear,28,L,Winter,2,Express,No,12,Cash,Bi-Weekly,No,Low spender,Negative Review
2889,70,Female,Clothing,42,L,Spring,5,2-Day Shipping,No,25,Debit Card,Quarterly,No,Low spender,Positive Review
2890,64,Female,Other,43,M,Fall,3,Store Pickup,No,21,Venmo,Annually,No,Low spender,Negative Review
2891,39,Female,Clothing,55,M,Winter,3,Free Shipping,No,23,Credit Card,Monthly,No,Low spender,Negative Review
2892,47,Female,Clothing,73,XL,Winter,2,Free Shipping,No,10,PayPal,Monthly,No,High spender,Negative Review
2893,22,Unknown_Gender,Clothing,39,M,Spring,3,Standard,No,47,Credit Card,Monthly,No,Low spender,Negative Review
2894,69,Female,Other,36,S,Spring,3,Free Shipping,No,44,Debit Card,Unknown_Frequency,Yes,Low spender,Negative Review
2895,35,Female,Accessories,36,S,Spring,3,Standard,No,41,Venmo,Annually,No,Low spender,Negative Review
2896,56,Female,Clothing,86,L,Summer,4,Standard,No,29,Bank Transfer,Monthly,No,High spender,Positive Review
2897,30,Female,Clothing,36,M,Summer,3,Free Shipping,No,2,Venmo,Every 3 Months,No,Low spender,Negative Review
2898,43,Female,Outerwear,59,L,Fall,2,Free Shipping,No,2,Cash,Fortnightly,Yes,High spender,Negative Review
2899,69,Unknown_Gender,Footwear,33,XL,Summer,4,Express,No,29,Credit Card,Annually,No,Low spender,Positive Review
2900,50,Female,Footwear,64,M,Spring,4,2-Day Shipping,No,22,Bank Transfer,Fortnightly,Yes,High spender,Positive Review
2901,69,Female,Clothing,67,XL,Winter,3,Standard,No,23,Cash,Unknown_Frequency,Yes,High spender,Negative Review
2902,41,Female,Clothing,36,L,Winter,2,Free Shipping,No,46,Credit Card,Quarterly,No,Low spender,Negative Review
2903,27,Unknown_Gender,Footwear,36,S,Spring,4,Standard,No,19,PayPal,Unknown_Frequency,Yes,Low spender,Positive Review
2904,38,Female,Accessories,39,S,Spring,3,2-Day Shipping,No,24,Credit Card,Every 3 Months,No,Low spender,Negative Review
2905,41,Female,Footwear,41,M,Spring,4,2-Day Shipping,No,43,Venmo,Monthly,No,Low spender,Positive Review
2906,58,Female,Accessories,36,L,Winter,3,Standard,No,14,Debit Card,Fortnightly,Yes,Low spender,Negative Review
2907,58,Female,Outerwear,36,M,Spring,3,Standard,No,7,Venmo,Annually,No,Low spender,Negative Review
2908,19,Female,Accessories,82,XL,Summer,3,Next Day Air,No,50,PayPal,Bi-Weekly,No,High spender,Negative Review
2909,43,Female,Clothing,87,M,Winter,3,Store Pickup,No,15,Debit Card,Every 3 Months,No,High spender,Negative Review
2910,69,Female,Accessories,78,M,Winter,3,Next Day Air,No,40,Credit Card,Every 3 Months,No,High spender,Negative Review
2911,32,Female,Accessories,32,M,Summer,3,Store Pickup,No,41,Credit Card,Monthly,No,Low spender,Negative Review
2912,28,Female,Clothing,38,XL,Fall,2,Next Day Air,No,34,Venmo,Quarterly,No,Low spender,Negative Review
2913,69,Female,Footwear,37,M,Winter,4,Standard,No,27,Cash,Bi-Weekly,No,Low spender,Positive Review
2914,43,Female,Outerwear,83,L,Winter,3,Express,No,12,Cash,Every 3 Months,No,High spender,Negative Review
2915,45,Female,Clothing,72,M,Fall,3,Express,No,1,Debit Card,Bi-Weekly,No,High spender,Negative Review
2916,26,Female,Other,36,M,Fall,4,Express,No,39,Debit Card,Bi-Weekly,No,Low spender,Positive Review
2917,62,Female,Clothing,66,M,Winter,2,Express,No,13,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
2918,58,Female,Clothing,45,XL,Winter,3,Store Pickup,No,50,Venmo,Annually,No,Low spender,Negative Review
2919,19,Female,Accessories,73,S,Fall,4,Free Shipping,No,36,Cash,Weekly,Yes,High spender,Positive Review
2920,64,Unknown_Gender,Other,67,L,Winter,3,Standard,No,31,Debit Card,Monthly,No,High spender,Negative Review
2921,33,Unknown_Gender,Accessories,36,XL,Spring,4,Free Shipping,No,3,Debit Card,Bi-Weekly,No,Low spender,Positive Review
2922,20,Female,Accessories,24,M,Fall,4,Standard,No,11,Cash,Fortnightly,Yes,Low spender,Positive Review
2923,45,Female,Accessories,68,L,Winter,3,Express,No,16,PayPal,Quarterly,No,High spender,Negative Review
2924,28,Female,Clothing,70,M,Spring,3,2-Day Shipping,No,12,Cash,Quarterly,No,High spender,Negative Review
2925,47,Female,Clothing,64,L,Winter,3,Free Shipping,No,37,Debit Card,Every 3 Months,No,High spender,Negative Review
2926,54,Female,Clothing,91,M,Spring,2,Store Pickup,No,43,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
2927,64,Female,Other,36,M,Winter,4,2-Day Shipping,No,9,Cash,Weekly,Yes,Low spender,Positive Review
2928,45,Female,Clothing,24,M,Summer,2,Express,No,15,Venmo,Bi-Weekly,No,Low spender,Negative Review
2929,69,Female,Accessories,80,L,Spring,3,Store Pickup,No,17,Credit Card,Weekly,Yes,High spender,Negative Review
2930,31,Female,Clothing,53,XL,Winter,4,Next Day Air,No,42,Venmo,Fortnightly,Yes,Low spender,Positive Review
2931,69,Female,Clothing,36,M,Spring,4,Free Shipping,No,14,Venmo,Monthly,No,Low spender,Positive Review
2932,36,Female,Accessories,36,M,Fall,3,2-Day Shipping,No,49,Credit Card,Bi-Weekly,No,Low spender,Negative Review
2933,65,Female,Accessories,88,L,Spring,3,Express,No,3,PayPal,Quarterly,No,High spender,Negative Review
2934,27,Female,Other,52,M,Summer,3,Standard,No,28,Venmo,Monthly,No,Low spender,Negative Review
2935,38,Female,Accessories,22,M,Fall,4,Next Day Air,No,41,Bank Transfer,Quarterly,No,Low spender,Positive Review
2936,69,Female,Footwear,27,XL,Spring,4,Standard,No,11,Venmo,Weekly,Yes,Low spender,Positive Review
2937,31,Female,Clothing,34,M,Spring,3,Express,No,46,PayPal,Weekly,Yes,Low spender,Negative Review
2938,28,Female,Other,36,M,Spring,4,2-Day Shipping,No,15,Credit Card,Weekly,Yes,Low spender,Positive Review
2939,28,Female,Accessories,36,M,Fall,3,Standard,No,15,Cash,Monthly,No,Low spender,Negative Review
2940,32,Female,Clothing,46,M,Winter,3,Express,No,34,Venmo,Weekly,Yes,Low spender,Negative Review
2941,61,Female,Accessories,85,L,Summer,3,Next Day Air,No,13,Cash,Unknown_Frequency,Yes,High spender,Negative Review
2942,38,Female,Clothing,36,L,Spring,3,Free Shipping,No,27,PayPal,Unknown_Frequency,Yes,Low spender,Negative Review
2943,69,Female,Clothing,63,M,Summer,2,Free Shipping,No,37,Bank Transfer,Weekly,Yes,High spender,Negative Review
2944,29,Female,Clothing,44,M,Spring,3,Standard,No,37,Credit Card,Unknown_Frequency,Yes,Low spender,Negative Review
2945,50,Female,Footwear,95,XL,Summer,3,Free Shipping,No,4,Venmo,Every 3 Months,No,High spender,Negative Review
2946,32,Female,Accessories,49,M,Summer,4,Free Shipping,No,1,Credit Card,Every 3 Months,No,Low spender,Positive Review
2947,38,Female,Clothing,77,L,Spring,3,Free Shipping,No,29,Bank Transfer,Unknown_Frequency,Yes,High spender,Negative Review
2948,69,Female,Accessories,36,L,Spring,3,Standard,No,50,Venmo,Annually,No,Low spender,Negative Review
2949,69,Female,Clothing,36,M,Winter,3,Standard,No,38,Debit Card,Bi-Weekly,No,Low spender,Negative Review
2950,25,Female,Accessories,93,M,Spring,3,Store Pickup,No,15,PayPal,Annually,No,High spender,Negative Review
2951,69,Female,Clothing,91,S,Winter,4,2-Day Shipping,No,44,Debit Card,Every 3 Months,No,High spender,Positive Review
2952,47,Female,Accessories,99,L,Fall,4,Free Shipping,No,14,Cash,Weekly,Yes,High spender,Positive Review
2953,69,Female,Accessories,36,M,Spring,4,Next Day Air,No,5,Debit Card,Monthly,No,Low spender,Positive Review
2954,45,Female,Clothing,82,M,Summer,4,Next Day Air,No,11,Credit Card,Annually,No,High spender,Positive Review
2955,33,Female,Clothing,28,M,Winter,3,Express,No,15,Credit Card,Annually,No,Low spender,Negative Review
2956,69,Unknown_Gender,Footwear,67,M,Winter,2,Free Shipping,No,46,Credit Card,Annually,No,High spender,Negative Review
2957,69,Female,Clothing,88,M,Fall,3,Standard,No,30,Venmo,Monthly,No,High spender,Negative Review
2958,69,Female,Other,70,S,Fall,4,Standard,No,2,Cash,Annually,No,High spender,Positive Review
2959,55,Female,Clothing,100,M,Summer,4,Standard,No,28,PayPal,Monthly,No,High spender,Positive Review
2960,38,Unknown_Gender,Accessories,36,L,Summer,4,Free Shipping,No,9,PayPal,Quarterly,No,Low spender,Positive Review
2961,57,Female,Outerwear,48,S,Spring,3,Standard,No,47,Credit Card,Weekly,Yes,Low spender,Negative Review
2962,33,Female,Clothing,43,S,Fall,2,Free Shipping,No,21,Debit Card,Bi-Weekly,No,Low spender,Negative Review
2963,57,Female,Clothing,40,L,Fall,4,Express,No,42,Credit Card,Every 3 Months,No,Low spender,Positive Review
2964,52,Female,Footwear,36,M,Spring,3,Free Shipping,No,28,Credit Card,Weekly,Yes,Low spender,Negative Review
2965,69,Female,Outerwear,25,S,Fall,3,2-Day Shipping,No,13,Venmo,Fortnightly,Yes,Low spender,Negative Review
2966,48,Female,Accessories,45,M,Summer,4,Standard,No,25,PayPal,Fortnightly,Yes,Low spender,Positive Review
2967,52,Female,Footwear,49,L,Fall,2,Store Pickup,No,38,Debit Card,Every 3 Months,No,Low spender,Negative Review
2968,34,Unknown_Gender,Footwear,36,L,Summer,3,Free Shipping,No,40,Venmo,Unknown_Frequency,Yes,Low spender,Negative Review
2969,26,Female,Clothing,48,S,Fall,4,Express,No,25,Cash,Every 3 Months,No,Low spender,Positive Review
2970,36,Female,Accessories,62,S,Fall,4,Next Day Air,No,20,Cash,Every 3 Months,No,High spender,Positive Review
2971,24,Unknown_Gender,Accessories,74,M,Winter,3,Free Shipping,No,44,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
2972,30,Female,Accessories,100,L,Fall,3,Next Day Air,No,9,PayPal,Every 3 Months,No,High spender,Negative Review
2973,31,Female,Outerwear,39,S,Fall,4,Free Shipping,No,11,Venmo,Every 3 Months,No,Low spender,Positive Review
2974,25,Female,Footwear,36,M,Summer,2,Store Pickup,No,3,Bank Transfer,Fortnightly,Yes,Low spender,Negative Review
2975,57,Female,Footwear,36,XL,Summer,4,Store Pickup,No,34,Credit Card,Weekly,Yes,Low spender,Positive Review
2976,61,Female,Accessories,68,XL,Winter,4,2-Day Shipping,No,48,Cash,Every 3 Months,No,High spender,Positive Review
2977,30,Unknown_Gender,Outerwear,97,M,Summer,2,Express,No,28,Cash,Fortnightly,Yes,High spender,Negative Review
2978,38,Female,Clothing,47,L,Winter,3,Standard,No,20,Venmo,Annually,No,Low spender,Negative Review
2979,53,Female,Clothing,56,S,Spring,3,Free Shipping,No,49,Bank Transfer,Unknown_Frequency,Yes,High spender,Negative Review
2980,31,Female,Clothing,36,L,Fall,2,Next Day Air,No,14,PayPal,Weekly,Yes,Low spender,Negative Review
2981,70,Female,Accessories,93,L,Fall,3,2-Day Shipping,No,9,Bank Transfer,Monthly,No,High spender,Negative Review
2982,21,Female,Clothing,36,L,Winter,4,Standard,No,37,Venmo,Annually,No,Low spender,Positive Review
2983,33,Female,Clothing,45,M,Summer,3,Store Pickup,No,4,Credit Card,Weekly,Yes,Low spender,Negative Review
2984,60,Unknown_Gender,Clothing,44,M,Winter,2,2-Day Shipping,No,1,Credit Card,Quarterly,No,Low spender,Negative Review
2985,45,Female,Accessories,32,L,Spring,4,2-Day Shipping,No,36,Debit Card,Bi-Weekly,No,Low spender,Positive Review
2986,46,Female,Accessories,36,S,Summer,3,Express,No,21,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
2987,69,Female,Accessories,36,S,Summer,3,2-Day Shipping,No,16,Credit Card,Monthly,No,Low spender,Negative Review
2988,63,Female,Clothing,36,L,Winter,2,Store Pickup,No,42,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
2989,69,Female,Clothing,55,S,Spring,5,2-Day Shipping,No,31,Debit Card,Monthly,No,Low spender,Positive Review
2990,69,Female,Accessories,20,XL,Summer,4,2-Day Shipping,No,6,Credit Card,Weekly,Yes,Low spender,Positive Review
