Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3210,64.0,Female,Footwear,31.0,L,Fall,,Standard,No,39,Debit Card,
3211,30.0,Female,Clothing,67.0,M,Summer,2.9,Express,No,43,Venmo,Bi-Weekly
3212,,Female,Clothing,65.0,L,Winter,4.9,Standard,No,12,Cash,Monthly
3213,27.0,,Footwear,22.0,M,Winter,3.6,2-Day Shipping,No,21,Debit Card,Weekly
3214,27.0,Female,Accessories,56.0,M,Winter,,Standard,No,33,Credit Card,Monthly
3215,53.0,Female,Clothing,,M,Spring,3.1,Free Shipping,No,6,Debit Card,Annually
3216,34.0,Female,Outerwear,,M,Summer,,Free Shipping,No,10,PayPal,Every 3 Months
3217,,Female,,85.0,S,Winter,3.4,Next Day Air,No,18,Cash,Weekly
3218,,Female,Accessories,58.0,M,Fall,3.4,Express,No,46,Venmo,Weekly
3219,37.0,Female,Clothing,34.0,M,Fall,3.9,Express,No,49,PayPal,Monthly
3220,,Female,Outerwear,40.0,L,Summer,3.5,2-Day Shipping,No,39,Credit Card,Weekly
3221,,Female,Accessories,29.0,M,Fall,4.1,Free Shipping,No,16,Cash,Monthly
3222,21.0,Female,Clothing,76.0,M,Winter,,Standard,No,28,Cash,Annually
3223,45.0,Female,,84.0,S,Fall,,Store Pickup,No,22,PayPal,Quarterly
3224,68.0,Female,Clothing,65.0,S,Spring,3.9,Standard,No,36,Venmo,Bi-Weekly
3225,37.0,Female,Clothing,80.0,L,Winter,2.7,Free Shipping,No,18,PayPal,Monthly
3226,53.0,Female,Clothing,,M,Fall,3.0,Store Pickup,No,31,Credit Card,Weekly
3227,57.0,Female,Footwear,,XL,Spring,,Next Day Air,No,38,Bank Transfer,Fortnightly
3228,28.0,Female,Accessories,69.0,XL,Fall,2.7,Free Shipping,No,42,Debit Card,Quarterly
3229,37.0,Female,Accessories,95.0,M,Spring,,2-Day Shipping,No,27,PayPal,Annually
3230,,Female,Clothing,67.0,M,Fall,2.7,Express,No,24,Cash,Monthly
3231,49.0,Female,Footwear,49.0,M,Summer,2.5,Next Day Air,No,38,Debit Card,Annually
3232,62.0,,Footwear,,M,Winter,4.4,Free Shipping,No,9,Credit Card,Annually
3233,45.0,Female,Clothing,34.0,M,Spring,4.0,Next Day Air,No,19,Bank Transfer,
3234,45.0,Female,,74.0,M,Fall,3.8,Express,No,11,Debit Card,Bi-Weekly
3235,49.0,Female,,96.0,M,Winter,,2-Day Shipping,No,16,Debit Card,Quarterly
3236,27.0,Female,Accessories,68.0,M,Summer,4.0,Free Shipping,No,18,Venmo,Monthly
3237,63.0,Female,Accessories,84.0,L,Fall,4.1,Next Day Air,No,8,Cash,Monthly
3238,61.0,,Clothing,57.0,M,Summer,2.8,Express,No,4,Cash,Weekly
3239,25.0,Female,Footwear,84.0,XL,Fall,3.4,2-Day Shipping,No,37,Cash,Quarterly
3240,33.0,Female,Accessories,32.0,M,Fall,,2-Day Shipping,No,30,Cash,Monthly
3241,56.0,Female,Footwear,37.0,M,Fall,3.8,2-Day Shipping,No,37,Bank Transfer,Monthly
3242,50.0,Female,Accessories,58.0,M,Summer,4.4,Store Pickup,No,30,PayPal,Quarterly
3243,45.0,Female,Clothing,74.0,S,Fall,2.8,Express,No,17,Venmo,Weekly
3244,45.0,Female,Clothing,99.0,L,Summer,5.0,Store Pickup,No,11,Bank Transfer,
3245,,Female,Clothing,81.0,M,Fall,4.7,Express,No,42,Credit Card,Annually
3246,63.0,Female,Clothing,76.0,M,Fall,3.2,Next Day Air,No,20,Cash,Weekly
3247,70.0,Female,Footwear,,M,Summer,2.9,Store Pickup,No,37,Cash,Monthly
3248,53.0,,Accessories,91.0,M,Summer,3.7,Express,No,12,PayPal,Fortnightly
3249,22.0,Female,Clothing,79.0,S,Summer,4.2,Free Shipping,No,41,Bank Transfer,Quarterly
3250,26.0,Female,Accessories,83.0,M,Summer,3.4,Express,No,32,Credit Card,Quarterly
3251,23.0,Female,Outerwear,,M,Spring,2.9,2-Day Shipping,No,15,Venmo,Weekly
3252,25.0,Female,Outerwear,,M,Winter,,Standard,No,39,Venmo,Quarterly
3253,69.0,,Footwear,,L,Spring,2.7,Store Pickup,No,48,Credit Card,Fortnightly
3254,36.0,,Accessories,60.0,M,Fall,3.2,2-Day Shipping,No,8,Venmo,Fortnightly
3255,21.0,Female,Clothing,,S,Winter,,Store Pickup,No,11,Bank Transfer,Every 3 Months
3256,57.0,Female,Clothing,,M,Fall,,Next Day Air,No,36,Bank Transfer,Monthly
3257,60.0,Female,Accessories,,L,Winter,4.7,Free Shipping,No,50,Venmo,Every 3 Months
3258,44.0,Female,Clothing,98.0,M,Fall,3.3,Express,No,39,Venmo,Every 3 Months
3259,31.0,Female,Footwear,51.0,M,Spring,4.3,Express,No,11,Credit Card,Bi-Weekly
3260,57.0,Female,Accessories,95.0,XL,Fall,3.7,2-Day Shipping,No,5,Debit Card,
3261,39.0,Female,Accessories,36.0,M,Summer,,2-Day Shipping,No,7,Credit Card,Annually
3262,48.0,Female,Accessories,52.0,L,Winter,3.4,Store Pickup,No,50,Debit Card,Weekly
3263,42.0,Female,Clothing,,M,Spring,2.7,Standard,No,21,Cash,Every 3 Months
3264,,Female,Clothing,68.0,S,Fall,,Express,No,31,Debit Card,Fortnightly
3265,28.0,Female,Clothing,50.0,S,Winter,4.0,Express,No,39,Cash,Bi-Weekly
3266,40.0,Female,Accessories,100.0,M,Winter,3.2,Express,No,28,Credit Card,Fortnightly
3267,49.0,Female,Outerwear,,S,Winter,4.2,Next Day Air,No,33,Bank Transfer,Weekly
3268,37.0,Female,Clothing,45.0,L,Winter,3.0,Store Pickup,No,42,Credit Card,Quarterly
3269,,Female,Clothing,97.0,M,Fall,2.8,Free Shipping,No,5,Bank Transfer,Every 3 Months
3270,27.0,Female,Clothing,60.0,M,Winter,4.9,Express,No,25,Cash,Monthly
3271,59.0,Female,Clothing,25.0,M,Winter,4.7,Express,No,48,PayPal,Annually
3272,35.0,Female,Clothing,55.0,XL,Spring,4.4,Standard,No,30,Credit Card,Weekly
3273,58.0,Female,Footwear,99.0,M,Winter,3.1,Next Day Air,No,34,PayPal,Quarterly
3274,58.0,Female,Accessories,,S,Summer,2.6,Free Shipping,No,34,PayPal,
3275,46.0,Female,Clothing,20.0,M,Spring,3.9,Store Pickup,No,14,Cash,Fortnightly
3276,43.0,Female,Clothing,88.0,XL,Summer,2.6,2-Day Shipping,No,2,Debit Card,Weekly
3277,,Female,Accessories,99.0,M,Summer,4.0,Store Pickup,No,41,PayPal,Every 3 Months
3278,59.0,Female,Clothing,,M,Spring,4.9,Store Pickup,No,3,Credit Card,Monthly
3279,,Female,Clothing,70.0,M,Summer,3.3,2-Day Shipping,No,18,Bank Transfer,Weekly
3280,59.0,Female,Accessories,50.0,S,Fall,3.0,Express,No,1,Debit Card,Fortnightly
3281,45.0,Female,Accessories,57.0,L,Winter,2.7,Next Day Air,No,5,PayPal,Monthly
3282,27.0,Female,Clothing,69.0,L,Winter,3.1,Free Shipping,No,41,Bank Transfer,Annually
3283,,Female,Clothing,94.0,M,Fall,,Next Day Air,No,5,Credit Card,
3284,47.0,Female,Outerwear,24.0,L,Spring,2.9,Express,No,10,Debit Card,Every 3 Months
3285,70.0,Female,Accessories,79.0,L,Spring,4.5,2-Day Shipping,No,20,Venmo,Annually
3286,,Female,Accessories,31.0,XL,Fall,,Free Shipping,No,11,Cash,Weekly
3287,45.0,Female,Outerwear,67.0,L,Winter,5.0,Express,No,4,Venmo,Fortnightly
3288,,Female,Clothing,63.0,L,Spring,4.3,2-Day Shipping,No,38,Credit Card,Weekly
3289,67.0,Female,Accessories,61.0,XL,Spring,4.9,Next Day Air,No,19,Credit Card,Bi-Weekly
3290,31.0,Female,,,M,Summer,4.0,2-Day Shipping,No,16,Venmo,Every 3 Months
3291,52.0,Female,Outerwear,82.0,L,Spring,3.1,Free Shipping,No,2,PayPal,Monthly
3292,,Female,Accessories,51.0,L,Fall,2.6,2-Day Shipping,No,11,Cash,Monthly
3293,62.0,Female,Accessories,,L,Spring,4.9,Standard,No,18,Bank Transfer,Fortnightly
3294,19.0,,Outerwear,91.0,M,Spring,3.5,2-Day Shipping,No,47,Credit Card,Fortnightly
3295,62.0,Female,,60.0,S,Spring,4.5,Store Pickup,No,15,Bank Transfer,Bi-Weekly
3296,70.0,Female,Clothing,34.0,S,Summer,,Next Day Air,No,15,Cash,Weekly
3297,,,Clothing,23.0,M,Spring,,Next Day Air,No,47,Venmo,Quarterly
3298,67.0,Female,Accessories,82.0,M,Fall,,Free Shipping,No,47,PayPal,Monthly
3299,65.0,Female,Outerwear,73.0,M,Fall,3.5,Express,No,6,Bank Transfer,Every 3 Months
3300,45.0,Female,Clothing,32.0,L,Spring,4.0,2-Day Shipping,No,18,Venmo,Monthly
3301,26.0,Female,Accessories,80.0,M,Spring,4.0,Express,No,40,Bank Transfer,Bi-Weekly
3302,,Female,Clothing,58.0,XL,Summer,2.5,Free Shipping,No,31,Credit Card,Fortnightly
3303,,Female,Clothing,82.0,XL,Winter,4.2,Standard,No,31,Venmo,Bi-Weekly
3304,20.0,Female,,60.0,S,Summer,,Next Day Air,No,4,Credit Card,Fortnightly
3305,30.0,Female,Accessories,,XL,Fall,4.8,Next Day Air,No,36,Bank Transfer,Every 3 Months
3306,34.0,Female,Clothing,41.0,L,Summer,4.9,Standard,No,31,PayPal,Bi-Weekly
3307,63.0,Female,,39.0,L,Summer,3.6,Store Pickup,No,6,Venmo,Fortnightly
3308,18.0,Female,Accessories,36.0,S,Winter,4.0,Store Pickup,No,1,Cash,Monthly
3309,,Female,Clothing,70.0,M,Fall,,Express,No,29,Cash,Monthly
3310,,Female,Accessories,47.0,M,Summer,3.1,Store Pickup,No,19,PayPal,Monthly
3311,45.0,Female,Outerwear,27.0,M,Winter,3.6,Free Shipping,No,12,PayPal,Fortnightly
3312,29.0,Female,Accessories,52.0,L,Summer,4.0,Express,No,18,Bank Transfer,Annually
3313,55.0,Female,Footwear,75.0,L,Summer,3.9,Next Day Air,No,45,Cash,Quarterly
3314,55.0,Female,Accessories,,XL,Fall,3.9,Express,No,45,Credit Card,Monthly
3315,55.0,Female,Clothing,,M,Spring,3.3,Standard,No,8,Credit Card,Quarterly
3316,48.0,Female,Accessories,,S,Summer,2.9,Standard,No,4,PayPal,Every 3 Months
3317,42.0,Female,Clothing,45.0,M,Summer,3.1,Free Shipping,No,5,Debit Card,Fortnightly
3318,21.0,,,67.0,XL,Summer,4.7,Standard,No,30,Cash,Quarterly
3319,45.0,Female,Outerwear,46.0,M,Summer,3.9,Free Shipping,No,15,PayPal,Monthly
3320,23.0,Female,Clothing,31.0,M,Summer,4.3,Next Day Air,No,17,Credit Card,Every 3 Months
3321,66.0,Female,Clothing,44.0,XL,Fall,4.2,2-Day Shipping,No,45,Cash,Every 3 Months
3322,32.0,Female,Outerwear,100.0,S,Winter,4.3,Next Day Air,No,3,Venmo,Annually
3323,52.0,,Clothing,92.0,XL,Winter,4.6,Next Day Air,No,43,PayPal,Weekly
3324,54.0,Female,Accessories,78.0,M,Winter,3.8,Free Shipping,No,4,Credit Card,Monthly
3325,37.0,Female,Clothing,,S,Fall,3.3,Standard,No,41,Venmo,
3326,,Female,Footwear,,M,Fall,,2-Day Shipping,No,16,Venmo,Monthly
3327,,Female,Accessories,95.0,M,Summer,4.3,Standard,No,10,Debit Card,Annually
3328,47.0,Female,Clothing,64.0,M,Spring,4.1,Express,No,2,Debit Card,Quarterly
3329,,,Footwear,35.0,M,Spring,3.2,Free Shipping,No,11,Cash,Bi-Weekly
3330,34.0,Female,Accessories,54.0,M,Winter,3.8,Express,No,1,Debit Card,Bi-Weekly
3331,38.0,Female,Footwear,96.0,M,Spring,3.2,2-Day Shipping,No,41,Bank Transfer,Quarterly
3332,55.0,Female,Accessories,58.0,M,Summer,,Free Shipping,No,39,PayPal,Quarterly
3333,27.0,Female,Clothing,23.0,M,Summer,3.1,2-Day Shipping,No,1,PayPal,Bi-Weekly
3334,55.0,,Clothing,35.0,M,Spring,,Express,No,3,PayPal,
3335,66.0,Female,,23.0,M,Summer,3.4,Free Shipping,No,21,Credit Card,Annually
3336,44.0,Female,,94.0,XL,Winter,3.5,Express,No,48,Bank Transfer,Quarterly
3337,39.0,Female,Clothing,,M,Fall,,Free Shipping,No,24,Debit Card,Annually
3338,,Female,Outerwear,23.0,L,Winter,,2-Day Shipping,No,45,Bank Transfer,Bi-Weekly
3339,29.0,Female,Clothing,,L,Winter,2.9,2-Day Shipping,No,46,Credit Card,Monthly
3340,20.0,Female,Accessories,99.0,M,Fall,,Store Pickup,No,35,Cash,Fortnightly
3341,42.0,Female,Clothing,36.0,XL,Fall,4.4,Free Shipping,No,47,Credit Card,Fortnightly
3342,55.0,,Outerwear,,XL,Summer,4.5,Standard,No,35,Credit Card,Monthly
3343,66.0,Female,Outerwear,,M,Spring,3.8,Free Shipping,No,45,Credit Card,Weekly
3344,24.0,Female,Clothing,31.0,XL,Winter,,2-Day Shipping,No,6,Cash,Bi-Weekly
3345,62.0,Female,Accessories,48.0,XL,Fall,4.3,Free Shipping,No,20,Cash,Annually
3346,28.0,Female,Accessories,91.0,M,Summer,4.0,2-Day Shipping,No,3,Venmo,Bi-Weekly
3347,30.0,Female,Clothing,99.0,M,Summer,3.4,Express,No,30,Venmo,Quarterly
3348,22.0,Female,Footwear,70.0,XL,Summer,4.4,Standard,No,28,PayPal,Bi-Weekly
3349,28.0,Female,Clothing,74.0,L,Winter,2.8,Standard,No,15,Cash,Every 3 Months
3350,35.0,Female,Accessories,79.0,M,Fall,2.8,Store Pickup,No,29,PayPal,Quarterly
3351,45.0,Female,Accessories,,S,Fall,4.9,2-Day Shipping,No,15,Cash,Bi-Weekly
3352,43.0,Female,Clothing,49.0,L,Spring,,2-Day Shipping,No,18,Bank Transfer,Fortnightly
3353,55.0,Female,,96.0,M,Summer,2.9,Next Day Air,No,7,Bank Transfer,Bi-Weekly
3354,31.0,Female,Clothing,66.0,L,Fall,4.6,Free Shipping,No,19,Credit Card,
3355,42.0,Female,Clothing,45.0,M,Fall,2.8,Next Day Air,No,15,PayPal,Weekly
3356,,,Clothing,28.0,M,Spring,,Store Pickup,No,3,Bank Transfer,Bi-Weekly
3357,,Female,Clothing,48.0,M,Summer,,Store Pickup,No,13,PayPal,Bi-Weekly
3358,41.0,Female,Clothing,67.0,M,Winter,,Free Shipping,No,37,Credit Card,Monthly
3359,,Female,Clothing,59.0,M,Fall,,2-Day Shipping,No,26,Cash,
3360,43.0,Female,,74.0,L,Fall,3.9,Next Day Air,No,29,Debit Card,Monthly
3361,22.0,Female,,81.0,M,Spring,3.3,2-Day Shipping,No,47,Cash,Every 3 Months
3362,47.0,Female,Footwear,26.0,M,Spring,4.1,Free Shipping,No,47,Credit Card,Bi-Weekly
3363,50.0,Female,,61.0,M,Summer,3.0,Next Day Air,No,48,Venmo,Fortnightly
3364,58.0,Female,Clothing,23.0,M,Winter,3.0,Next Day Air,No,46,Bank Transfer,Bi-Weekly
3365,50.0,Female,Accessories,33.0,M,Fall,,Standard,No,7,Credit Card,
3366,,Female,Clothing,58.0,L,Fall,3.9,Express,No,45,Credit Card,Every 3 Months
3367,38.0,Female,Accessories,65.0,M,Spring,3.6,2-Day Shipping,No,47,Debit Card,Quarterly
3368,44.0,Female,Clothing,48.0,M,Summer,3.1,Store Pickup,No,6,Venmo,Fortnightly
3369,30.0,Female,Footwear,25.0,M,Spring,,Express,No,29,Bank Transfer,Every 3 Months
3370,47.0,Female,Clothing,51.0,M,Winter,3.8,2-Day Shipping,No,42,Cash,Monthly
3371,30.0,Female,Accessories,31.0,M,Summer,2.8,Store Pickup,No,46,Cash,Fortnightly
3372,49.0,Female,Clothing,,S,Winter,4.0,Next Day Air,No,28,PayPal,
3373,56.0,Female,Clothing,25.0,M,Winter,4.6,Free Shipping,No,14,Credit Card,Every 3 Months
3374,70.0,Female,Footwear,52.0,M,Spring,3.5,Store Pickup,No,12,Debit Card,Every 3 Months
3375,22.0,Female,Clothing,,S,Spring,3.7,2-Day Shipping,No,41,Debit Card,Annually
3376,,Female,Footwear,98.0,XL,Fall,4.9,Express,No,8,Credit Card,
3377,,Female,Accessories,,M,Winter,,Store Pickup,No,24,Cash,Quarterly
3378,37.0,Female,Clothing,32.0,M,Winter,4.6,Next Day Air,No,18,PayPal,Fortnightly
3379,49.0,Female,Clothing,75.0,L,Fall,4.5,Next Day Air,No,6,Cash,Quarterly
3380,61.0,Female,Accessories,51.0,L,Summer,5.0,Store Pickup,No,40,Cash,Weekly
3381,,Female,Clothing,52.0,L,Summer,3.8,Standard,No,6,PayPal,Every 3 Months
3382,57.0,,Accessories,66.0,L,Winter,4.7,Standard,No,27,Credit Card,Quarterly
3383,,Female,Clothing,35.0,M,Spring,2.8,Express,No,2,Bank Transfer,Weekly
3384,27.0,Female,Outerwear,43.0,M,Fall,,Next Day Air,No,39,Venmo,Bi-Weekly
3385,39.0,Female,Clothing,24.0,L,Summer,3.8,Free Shipping,No,9,Venmo,Quarterly
3386,62.0,Female,Accessories,83.0,M,Winter,2.8,Standard,No,16,Credit Card,Every 3 Months
3387,34.0,,Clothing,62.0,M,Fall,,2-Day Shipping,No,36,Cash,Quarterly
3388,53.0,Female,,78.0,S,Spring,3.4,2-Day Shipping,No,2,Credit Card,Bi-Weekly
3389,35.0,Female,Clothing,61.0,M,Spring,4.5,Store Pickup,No,21,Credit Card,Weekly
3390,,Female,Clothing,57.0,L,Fall,3.8,Free Shipping,No,39,Venmo,Annually
3391,32.0,Female,Clothing,70.0,S,Summer,,Next Day Air,No,38,PayPal,Annually
3392,47.0,Female,Clothing,57.0,M,Fall,,2-Day Shipping,No,6,Debit Card,Every 3 Months
3393,53.0,Female,Accessories,74.0,XL,Winter,4.4,Free Shipping,No,6,Venmo,Bi-Weekly
3394,60.0,Female,Clothing,90.0,M,Fall,3.1,Next Day Air,No,50,Debit Card,Monthly
3395,31.0,Female,,98.0,S,Spring,,Store Pickup,No,9,PayPal,Annually
3396,44.0,,Clothing,,M,Winter,,Free Shipping,No,15,Debit Card,Every 3 Months
3397,29.0,Female,Clothing,37.0,XL,Winter,5.0,Next Day Air,No,5,PayPal,Quarterly
3398,,Female,Clothing,,L,Summer,2.7,Standard,No,13,Bank Transfer,Bi-Weekly
3399,54.0,Female,Clothing,,L,Winter,3.8,Standard,No,44,Cash,Fortnightly
3400,40.0,Female,Clothing,,XL,Winter,3.3,Standard,No,36,Debit Card,Annually
3401,39.0,Female,,51.0,M,Fall,4.8,Free Shipping,No,18,Venmo,Fortnightly
3402,44.0,Female,,71.0,L,Winter,3.4,Standard,No,39,Credit Card,Weekly
3403,22.0,Female,Clothing,61.0,M,Spring,4.4,2-Day Shipping,No,11,PayPal,Every 3 Months
3404,30.0,Female,Footwear,65.0,M,Summer,3.9,Standard,No,1,Cash,Bi-Weekly
3405,69.0,Female,Accessories,34.0,L,Fall,3.9,2-Day Shipping,No,34,Credit Card,Annually
3406,28.0,Female,Clothing,87.0,M,Summer,4.2,Store Pickup,No,47,Bank Transfer,Bi-Weekly
3407,57.0,Female,Clothing,79.0,M,Spring,4.0,Store Pickup,No,24,Venmo,Quarterly
3408,46.0,,Clothing,46.0,S,Spring,2.6,Store Pickup,No,20,Cash,Quarterly
3409,48.0,Female,Clothing,72.0,L,Summer,4.4,Standard,No,11,Bank Transfer,Annually
3410,,Female,Clothing,93.0,M,Summer,,Next Day Air,No,3,Credit Card,Every 3 Months
3411,50.0,Female,Footwear,76.0,L,Summer,4.3,Free Shipping,No,38,Bank Transfer,Bi-Weekly
3412,29.0,Female,Footwear,56.0,L,Winter,4.9,2-Day Shipping,No,45,Cash,
3413,61.0,Female,Footwear,83.0,M,Fall,3.8,Store Pickup,No,31,Venmo,
3414,34.0,,Accessories,90.0,XL,Winter,2.5,Express,No,16,PayPal,Bi-Weekly
3415,27.0,Female,Footwear,94.0,M,Spring,,Next Day Air,No,3,Bank Transfer,Quarterly
3416,38.0,,Clothing,68.0,M,Fall,3.0,2-Day Shipping,No,15,Bank Transfer,
3417,,Female,Footwear,53.0,M,Spring,3.2,Store Pickup,No,11,Bank Transfer,
3418,,Female,Outerwear,35.0,M,Summer,2.9,2-Day Shipping,No,22,Debit Card,Fortnightly
3419,53.0,Female,Outerwear,,M,Summer,2.8,Free Shipping,No,35,Debit Card,
3420,23.0,Female,Accessories,26.0,L,Winter,3.1,Store Pickup,No,5,Venmo,Bi-Weekly
3421,,Female,Accessories,60.0,M,Winter,,Express,No,35,PayPal,Bi-Weekly
3422,,Female,Footwear,30.0,M,Summer,2.9,Free Shipping,No,27,PayPal,Weekly
3423,19.0,Female,Outerwear,,L,Winter,3.2,Next Day Air,No,9,Venmo,
3424,33.0,Female,Footwear,71.0,M,Spring,3.8,Next Day Air,No,21,PayPal,Bi-Weekly
3425,33.0,Female,Accessories,,L,Summer,3.6,2-Day Shipping,No,23,Credit Card,Monthly
3426,38.0,Female,Accessories,54.0,M,Summer,,Next Day Air,No,3,Debit Card,Bi-Weekly
3427,47.0,Female,Clothing,35.0,XL,Fall,4.8,2-Day Shipping,No,31,Credit Card,Annually
3428,39.0,,Clothing,,XL,Winter,2.5,Store Pickup,No,44,Cash,Annually
3429,,,Accessories,69.0,M,Fall,2.5,Next Day Air,No,20,Venmo,Monthly
3430,27.0,Female,Clothing,96.0,S,Winter,4.6,Express,No,34,Debit Card,
3431,67.0,,Clothing,,M,Winter,4.2,Next Day Air,No,17,Bank Transfer,Every 3 Months
3432,46.0,Female,Accessories,49.0,S,Summer,,Express,No,20,Venmo,Annually
3433,36.0,Female,Footwear,44.0,M,Summer,4.8,2-Day Shipping,No,46,PayPal,Every 3 Months
3434,62.0,Female,Clothing,,M,Spring,,Free Shipping,No,28,PayPal,Annually
3435,31.0,Female,Clothing,72.0,S,Summer,3.3,2-Day Shipping,No,6,Venmo,Fortnightly
3436,68.0,Female,Clothing,91.0,M,Summer,2.7,2-Day Shipping,No,50,Debit Card,Bi-Weekly
3437,57.0,Female,Accessories,,L,Winter,2.8,2-Day Shipping,No,41,Bank Transfer,Monthly
3438,22.0,Female,,,S,Winter,3.5,2-Day Shipping,No,50,PayPal,Annually
3439,26.0,Female,Clothing,71.0,M,Fall,3.0,Store Pickup,No,33,Credit Card,Monthly
3440,43.0,Female,Accessories,93.0,M,Summer,4.5,Express,No,25,Venmo,Quarterly
3441,45.0,Female,Accessories,63.0,L,Fall,,2-Day Shipping,No,2,PayPal,Weekly
3442,,Female,Clothing,96.0,XL,Fall,4.1,Standard,No,15,Credit Card,
3443,,Female,Clothing,78.0,M,Spring,4.3,Next Day Air,No,12,PayPal,Weekly
3444,,Female,Clothing,24.0,L,Summer,5.0,Free Shipping,No,28,Cash,
3445,53.0,Female,Clothing,,S,Summer,3.8,2-Day Shipping,No,12,Bank Transfer,Bi-Weekly
3446,42.0,Female,Accessories,58.0,M,Fall,4.9,Standard,No,3,Debit Card,Annually
3447,51.0,Female,Footwear,,S,Spring,5.0,2-Day Shipping,No,20,Cash,Weekly
3448,62.0,Female,Footwear,58.0,M,Fall,4.3,Express,No,3,Bank Transfer,Bi-Weekly
3449,18.0,Female,Outerwear,28.0,S,Winter,,Express,No,32,Bank Transfer,Fortnightly
3450,,Female,,37.0,M,Spring,4.5,Standard,No,35,Cash,Monthly
3451,20.0,Female,Clothing,78.0,M,Spring,3.6,Store Pickup,No,31,PayPal,Monthly
3452,32.0,Female,Clothing,,XL,Fall,,Free Shipping,No,13,Credit Card,Annually
3453,26.0,Female,Outerwear,20.0,M,Spring,3.7,Next Day Air,No,3,Venmo,
3454,31.0,Female,Clothing,,L,Winter,4.3,Standard,No,48,Venmo,Bi-Weekly
3455,55.0,Female,Accessories,71.0,S,Fall,,Store Pickup,No,15,PayPal,Bi-Weekly
3456,49.0,Female,Clothing,89.0,M,Fall,4.7,Standard,No,13,Venmo,Annually
3457,42.0,Female,,53.0,M,Fall,4.6,Express,No,21,Venmo,Monthly
3458,64.0,,Accessories,,M,Summer,3.0,Express,No,29,Cash,Fortnightly
3459,68.0,Female,Accessories,37.0,L,Spring,,Standard,No,24,Venmo,Quarterly
3460,68.0,Female,,37.0,L,Fall,3.8,Express,No,21,PayPal,Annually
3461,,Female,Accessories,78.0,M,Spring,3.1,Express,No,5,Bank Transfer,Bi-Weekly
3462,51.0,Female,Footwear,23.0,S,Spring,,Standard,No,47,Cash,Quarterly
3463,44.0,Female,Clothing,73.0,L,Spring,,Standard,No,34,Credit Card,Every 3 Months
3464,27.0,Female,Accessories,27.0,M,Fall,2.8,2-Day Shipping,No,45,PayPal,Fortnightly
3465,36.0,,Outerwear,59.0,S,Winter,2.7,Next Day Air,No,12,PayPal,Annually
3466,19.0,Female,Accessories,53.0,M,Spring,3.4,Standard,No,31,Debit Card,Weekly
3467,49.0,Female,Clothing,42.0,S,Summer,,Standard,No,43,Bank Transfer,Annually
3468,,Female,Accessories,45.0,M,Fall,5.0,Next Day Air,No,5,Credit Card,Annually
3469,36.0,Female,Accessories,89.0,S,Winter,3.5,Standard,No,36,Debit Card,Quarterly
3470,36.0,Female,Clothing,,L,Fall,,Store Pickup,No,12,Cash,Annually
3471,19.0,Female,Outerwear,69.0,S,Summer,4.5,Free Shipping,No,31,Cash,Bi-Weekly
3472,43.0,Female,Footwear,66.0,S,Spring,3.1,Store Pickup,No,31,Cash,Bi-Weekly
3473,31.0,Female,Clothing,42.0,S,Summer,4.0,Free Shipping,No,15,Debit Card,Weekly
3474,,Female,Clothing,40.0,M,Spring,2.5,Express,No,11,Cash,Weekly
3475,41.0,Female,Clothing,82.0,M,Winter,4.4,Store Pickup,No,18,Venmo,Monthly
3476,48.0,Female,,88.0,M,Spring,4.4,Express,No,9,Cash,
3477,68.0,Female,Footwear,99.0,XL,Summer,3.2,Free Shipping,No,11,Cash,Weekly
3478,,Female,Accessories,85.0,S,Spring,,Store Pickup,No,38,Debit Card,Bi-Weekly
3479,36.0,Female,Accessories,57.0,M,Fall,4.6,Store Pickup,No,42,PayPal,Quarterly
3480,46.0,Female,Clothing,56.0,S,Summer,4.9,Standard,No,41,Cash,Monthly
3481,,Female,Footwear,,L,Winter,3.5,Free Shipping,No,45,PayPal,Monthly
3482,,Female,Clothing,67.0,S,Summer,3.4,Store Pickup,No,41,Debit Card,Bi-Weekly
3483,66.0,Female,Accessories,61.0,M,Winter,3.9,Next Day Air,No,35,Debit Card,Weekly
3484,19.0,Female,Clothing,37.0,L,Winter,,Express,No,21,Credit Card,Every 3 Months
3485,44.0,Female,Clothing,75.0,L,Fall,,Free Shipping,No,13,Credit Card,Bi-Weekly
3486,50.0,Female,,21.0,XL,Winter,3.4,Standard,No,23,Debit Card,
3487,,Female,Clothing,89.0,L,Winter,4.9,Standard,No,6,PayPal,Weekly
3488,25.0,Female,,24.0,L,Fall,,Store Pickup,No,39,Bank Transfer,Annually
3489,62.0,Female,Clothing,27.0,XL,Spring,4.9,Store Pickup,No,7,Cash,Quarterly
3490,,Female,Clothing,26.0,L,Summer,4.6,2-Day Shipping,No,32,PayPal,Every 3 Months
3491,,Female,Footwear,82.0,M,Spring,3.6,Store Pickup,No,43,Credit Card,Quarterly
3492,22.0,Female,Clothing,28.0,M,Winter,4.3,Express,No,15,Cash,
3493,48.0,Female,,65.0,M,Fall,4.6,Standard,No,48,Bank Transfer,Annually
3494,48.0,Female,Clothing,82.0,XL,Winter,4.7,Store Pickup,No,35,Credit Card,Weekly
3495,62.0,,Accessories,38.0,M,Winter,3.5,Free Shipping,No,41,PayPal,Quarterly
